ID.x,Last_Season,target,predicted_label,Diff,min_label,mean_label,max_label,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Peyton Barber - 10927,2015,0.11187315556357157,0.06529336,-0.04657979878733408,0.020585213,0.057727326,0.07643746,1,0.9827507943713119,0.2637312755333636,0.16795279164775306,0.7212891511575125,0.06354970494779846,0.5111414279217826,0.3601205424409844,0.14118372379778052,0.4882860665844636,0.9310031774852474,0.19745801180208805,0.12846118928733546,0.5156604630049932,0.05719473445301861,0.36458807464724624,0.22114895780376206,0.12041392285983067,0.32267168391345247,0.9891057648660917,0.4230594643667726,0.3345438039037676,0.8329550612800726,0.1307308216068997,0.6868456986800182,0.5973563802745298,0.12041392285983067,0.32267168391345247,1,70.0,228.0,30.25,73.875,20.0,1.66,4.64,32.5,111.0,7.0,4.21,4.555999999999999
Mike Weber - 28011,2018,0.03325802697176764,0.0642113,0.030953274533798,0.05531122,0.06541722,0.08627876,3,0.873354516568316,0.5424421243758512,0.7539718565592374,0.7766681797548797,0.7072174307762142,0.3246930422919509,0.03566047212456052,0.031442663378545004,0.05425400739827373,0.8157058556513844,0.6273263731275533,0.7703132092600998,0.9237403540626419,0.7135724012709941,0.3409194355939918,0.057956278596847995,0.1702728127939793,0.12982126058325494,0.8197911938266,0.3881071266454834,0.6073536087153881,0.5079437131184749,0.7135724012709941,0.3905325443786982,0.07524148449415353,0.1702728127939793,0.12982126058325494,1,69.625,211.0,29.75,72.25,22.0,1.48,4.47,33.5,119.4,7.202,4.314,4.506
Salvon Ahmed - 57472,2019,0.05629434120318793,0.06134848,0.005054138037944807,0.041218743,0.07174589,0.10574727,3,0.7471629596005447,0.637312755333636,0.7998184294144348,0.7648660916931457,0.7635043123014071,0.8508412914961346,0.586639879457559,0.37053020961775585,0.4938347718865598,0.8334089877439855,0.6477530640036314,0.8161597821152973,0.6704493871992737,0.6327734906945075,0.8962221210741921,0.7727503812913066,0.5653809971777987,0.658513640639699,0.5810258738084431,0.5651384475714935,0.5456196096232411,0.7880163413527008,0.8334089877439855,0.3905325443786982,0.08337569903406203,0.5653809971777987,0.658513640639699,1,70.875,197.0,29.25,71.625,17.2,1.56,4.62,34.5,120.0,6.973999999999999,4.284000000000001,4.38
Tre Madden - 11286,2015,0.008983186707236402,0.061279062,0.0522958754744748,0.031519916,0.060851105,0.1002658,1,0.5587834770767136,0.12256014525646845,0.6227871084884249,0.7689514298683613,0.418974126191557,0.8040018190086403,0.6931190356604722,0.6942046855733662,0.623921085080148,0.442578302315025,0.10258738084430322,0.4389468906037222,0.560599182932365,0.29641398093508853,0.6404187528447883,0.4936451448906965,0.4628410159924741,0.42897460018814676,0.7553336359509759,0.23104857013163868,0.7657739446209714,0.8601906491148434,0.6236949614162506,0.8730086481565772,0.8362989323843416,0.4628410159924741,0.42897460018814676,1,72.25,223.0,29.75,72.875,24.0,1.5639999999999998,4.544,34.1,119.2,7.124,4.322,4.514
Stevie Scott - 83680,2020,0.09245518847934782,0.06039101,-0.032064179625435466,0.057157427,0.06708342,0.09464964,3,0.9369042215161144,0.19655015887426236,0.22151611438946892,0.7194734453018611,0.40898774398547433,0.4579354251932697,0.21647413360120543,0.2034525277435265,0.344019728729963,0.9155696777122107,0.23467998184294145,0.24466636404902406,0.6300499319110304,0.4017249205628688,0.5999089667728721,0.826131164209456,0.6716839134524929,0.7723424270931326,0.9369042215161144,0.1988197911938266,0.28778937812074445,0.7349069450748978,0.3753971856559237,0.46654528903049614,0.06253177427554651,0.6716839134524929,0.7723424270931326,1,72.375,225.0,33.25,79.75,17.8,1.6199999999999999,4.57,33.2,119.2,7.064,4.32,4.67
Shadrach Thornton - 18797,2015,0.010908819726431707,0.05798282,0.04707400129107203,0.04346893,0.059489418,0.08033929,2,0.6413980935088516,0.20063549704947797,0.7716749886518384,0.9278256922378575,0.1802088061733999,0.40063665302410184,0.779507785032647,0.8020961775585697,0.8514180024660912,0.7771221062187925,0.4067181116659101,0.825692237857467,0.9251021334543804,0.32228778937812075,0.6709148839326354,0.7320793085917641,0.5653809971777987,0.658513640639699,0.1307308216068997,0.06400363141171131,0.6368588288697231,0.8334089877439855,0.09714026327734906,0.023668639053254437,0.735638027452974,0.5653809971777987,0.658513640639699,1,71.625,217.0,30.0,73.375,12.0,1.62,4.75,31.0,116.0,6.85,4.21,4.534000000000001
Brenden Knox - 57287,2020,0.012062866599032374,0.05782089,0.045758023499777825,0.018489368,0.06938796,0.11253424,3,0.9310031774852474,0.5347253744893328,0.6899682251475261,0.548797094870631,0.7771221062187925,0.49022282855843563,0.7036664992466097,0.44944512946979037,0.6325524044389642,0.9659555152065366,0.5265546981389015,0.7911938266000907,0.436677258284158,0.8347707671357241,0.47928994082840237,0.6497203863751907,0.4590780809031044,0.5315145813734713,0.8007262823422605,0.4593735814798003,0.5047662278710849,0.7081252837040399,0.7090331366318656,0.3732362312243969,0.6115912557193696,0.4590780809031044,0.5315145813734713,0,70.75,215.0,31.25,74.375,17.6,1.538,4.486000000000001,35.5,122.0,7.106,4.358,4.59
BJ Catalon - 15275,2014,0.043370117267952826,0.055883557,0.01251343933643255,0.055883557,0.063836396,0.093504734,1,0.6413980935088516,0.8683613254652747,0.8574670903313664,0.9791193826600091,0.05220154334997731,0.5934515688949522,0.026619789050728277,0.027743526510480888,0.032675709001233046,0.5070358601906492,0.7494325919201089,0.7017703132092601,0.9387199273717658,0.04766227871084884,0.4260355029585799,0.019318759532282664,0.02539981185324553,0.030103480714957668,0.8088969586926917,0.9228325011348162,0.9051293690422152,0.9827507943713119,0.10667271901951884,0.7478379608557123,0.10574478901881038,0.02539981185324553,0.030103480714957668,1,67.375,186.0,30.0,72.875,15.6,1.68,4.57,36.0,114.0,6.9,4.15,4.406
Tra Carson - 11104,2015,0.0038699585012244354,0.053646468,0.04977650912487038,0.02536475,0.047938954,0.061674263,2,0.929187471629596,0.4230594643667726,0.6055379028597367,0.3808443032228779,0.3100317748524739,0.4038199181446112,0.7257659467604219,0.49445129469790383,0.5573366214549939,0.9373581479800273,0.3427144802541988,0.47662278710848843,0.34589196550158874,0.26600090785292785,0.41920801092398724,0.8912048805287239,0.7074317968015051,0.8043273753527752,0.8842487517022243,0.5651384475714935,0.7081252837040399,0.5038583749432592,0.45528824330458467,0.432407828857533,0.07930859176410777,0.7074317968015051,0.8043273753527752,1,71.25,227.0,31.5,76.375,19.0,1.56,4.561999999999999,31.8,116.8,7.122,4.264,4.522
Dominique Brown - 9936,2014,0.09275842401521475,0.0515329,-0.04122552219169409,-0.026837833,0.035980724,0.062891275,1,0.634135270086246,0.3082160689968225,0.13753971856559238,0.5124829777576033,0.11892873354516569,0.5534333788085494,0.10045203415369161,0.249691738594328,0.17324290998766953,0.5038583749432592,0.23467998184294145,0.10848842487517023,0.35678620063549704,0.10077167498865183,0.3955393718707328,0.06659888154550077,0.16933207902163688,0.14675446848541862,0.8048116205174761,0.4820699046754426,0.28778937812074445,0.716749886518384,0.24829777576032683,0.7218934911242604,0.3019827147941027,0.16933207902163688,0.14675446848541862,1,73.875,234.0,32.375,77.5,17.0,1.6019999999999999,4.612,32.2,117.2,7.025999999999999,4.268,4.54
Demario Richard - 27031,2017,0.05200101530724835,0.051012848,-0.0009881677346832707,-0.029166562,0.028430413,0.057820443,4,0.8928733545165684,0.4534725374489333,0.5061280072628235,0.48842487517022243,0.41852019972764415,0.6566621191450659,0.6413862380713209,0.39765721331689274,0.55980271270037,0.8797094870630958,0.6109850204266909,0.7217430776214253,0.5869269178393101,0.466182478438493,0.7537551206190259,0.8093543467208948,0.5747883349012229,0.7300094073377235,0.7489786654561961,0.35406264185201997,0.2505674080798911,0.3395369950068089,0.28778937812074445,0.3987255348202094,0.3304524656837824,0.5747883349012229,0.7300094073377235,1,68.75,218.0,28.75,70.625,12.0,1.66,4.7,29.5,115.0,7.182,4.268,4.558
Corey Clement - 12253,2016,0.33206240182946384,0.049349245,-0.2827131571454829,-0.002511364,0.038393654,0.074640214,3,0.9096686336813437,0.3645029505220154,0.4734453018610985,0.8887880163413527,0.3663186563776668,0.865393360618463,0.695128076343546,0.8803945745992602,0.6584463625154131,0.9927371765773945,0.38856105310939626,0.710848842487517,0.9437131184748071,0.271448025419882,0.810195721438325,0.8307066598881545,0.5653809971777987,0.658513640639699,0.44212437585111214,0.42033590558329553,0.3899228325011348,0.7725828415796641,0.5497049477984567,0.8834774692762859,0.4178952719877987,0.5653809971777987,0.658513640639699,1,70.13,220.0,30.5,72.88,19.0,1.58,4.68,28.5,115.0,7.058,4.304,4.568
Justin Davis - 12202,2016,0.07101616513206986,0.04580386,-0.025212305302167212,0.02746763,0.052610148,0.090250894,3,0.8193372673626872,0.710848842487517,0.6967771221062188,0.29550612800726284,0.6168860644575579,0.5766257389722601,0.3807132094424912,0.17262638717632553,0.45067817509247843,0.7925556059918293,0.8125283704039945,0.8034498411257376,0.35678620063549704,0.8433953699500681,0.595357305416477,0.8591764107778342,0.6566321730950141,0.8203198494825964,0.8474807081252838,0.5873808443032229,0.5814798002723559,0.3218338629142079,0.2401270994098956,0.593536640873919,0.1154041687849517,0.6566321730950141,0.8203198494825964,1,72.63,208.0,31.0,73.75,21.0,1.548,4.5,32.7,120.8,7.114,4.316,4.53
Keith Marshall - 10876,2015,0.056810321381897844,0.04266747,-0.014142850509495652,0.02992114,0.045961842,0.0675502,1,0.4230594643667726,0.3554244212437585,0.861552428506582,0.5560599182932365,0.38946890603722195,0.5934515688949522,0.4344550477147162,0.5110974106041923,0.6270036991368682,0.34997730367680435,0.27507943713118477,0.7044938719927372,0.3840217884702678,0.277349069450749,0.4260355029585799,0.2724961870869344,0.5653809971777987,0.658513640639699,0.6413980935088516,0.5383567862006355,0.9069450748978666,0.7376305038583749,0.5978211529732184,0.7478379608557123,0.6532791052364006,0.5653809971777987,0.658513640639699,1,71.375,219.0,31.625,76.625,25.0,1.48,4.31,30.5,119.0,7.126,4.298,4.4879999999999995
Kevin Harris - 99141,2021,0.05005614208491012,0.038552962,-0.011503179841353142,-0.010290168,0.040645618,0.07608681,2,0.9064911484339537,0.4920562868815252,0.5746709033136632,0.70494779845665,0.6913300045392646,0.5839017735334243,0.7764942240080361,0.3366214549938348,0.6997533908754624,0.8252383113935542,0.5083976395823877,0.6441216522923287,0.8243304584657285,0.5483431684067182,0.514792899408284,0.8164717844433147,0.5710253998118533,0.7676387582314205,0.9341806627326373,0.4693599636858829,0.47798456650022697,0.4548343168406718,0.7825692237857467,0.6540737369139736,0.4956786985256736,0.5710253998118533,0.7676387582314205,1,69.875,221.0,31.25,76.75,21.0,1.56,4.5600000000000005,38.5,126.0,7.042,4.2620000000000005,4.56
Joe Williams - 11876,2016,0.050207110032674286,0.038487542,-0.0117195676120486,0.023378547,0.037108302,0.049334392,2,0.8860644575578757,0.2573763050385838,0.6318656377666818,0.4457557875624149,0.6159782115297322,0.6498408367439745,0.1150175791059769,0.1535141800246609,0.17262638717632553,0.8887880163413527,0.23467998184294145,0.6681797548797095,0.4212437585111212,0.6087153881071267,0.5812471552116523,0.1652262328418912,0.12699905926622765,0.26152398871119475,0.8356786200635498,0.35497049477984566,0.5615070358601907,0.49750340444847935,0.5896504766227871,0.6868456986800182,0.17946110828673106,0.12699905926622765,0.26152398871119475,1,71.0,210.0,30.75,74.13,14.0,1.56,4.41,35.0,125.0,7.19,4.19,4.494
Gary Brightwell - 57133,2020,0.008178008709398521,0.0377236,0.02954559215501188,0.018515691,0.04772354,0.08555409,3,0.5297321833862915,0.7666817975487971,0.6463912846118929,0.48751702224239674,0.8433953699500681,0.2969531605275125,0.34304369663485684,0.406905055487053,0.4093711467324291,0.46799818429414436,0.8397639582387654,0.5878347707671358,0.769859282796187,0.9046754425783023,0.41920801092398724,0.47737671581087954,0.39793038570084666,0.4129821260583255,0.6259645937358148,0.43123014071720384,0.7244666364049024,0.22514752610077168,0.566500226963232,0.17114246700045516,0.34570411794611083,0.39793038570084666,0.4129821260583255,1,70.75,218.0,31.0,74.25,18.2,1.5420000000000003,4.566,34.2,120.6,7.090000000000001,4.29,4.52
Michael Dyer - 10081,2014,0.020040131496265403,0.036431134,0.016391002250835427,-0.016797522,0.032453932,0.067986056,1,0.7067635043123014,0.34816159782115297,0.5891965501588743,0.584203359055833,0.11575124829777576,0.30877671668940426,0.13711702661978906,0.3686806411837238,0.25709001233045625,0.5601452564684521,0.265546981389015,0.41125737630503856,0.39945528824330456,0.09804811620517476,0.22303140646335912,0.09506863243518048,0.23047977422389465,0.21260583254938853,0.8474807081252838,0.5301861098502043,0.7408079891057648,0.7571493418066273,0.2401270994098956,0.5207100591715976,0.36908998474834775,0.23047977422389465,0.21260583254938853,1,68.5,218.0,30.625,72.5,26.0,1.62,4.58,34.0,120.0,7.08,4.308,4.5600000000000005
Kamryn Pettway - 45919,2017,0.0596486898341737,0.03553233,-0.024116360602673075,0.0075393915,0.02714895,0.04277241,2,0.843849296413981,0.27689514298683615,0.23740354062641852,0.7353608715388107,0.5896504766227871,0.16825829922692132,0.49422400803616273,0.596177558569667,0.4963008631319359,0.8856105310939628,0.35088515660463004,0.4616432137993645,0.8048116205174761,0.6472991375397186,0.1838871187983614,0.38179969496695476,0.35936030103480715,0.34148635936030103,0.6958692691783931,0.23740354062641852,0.0994098955969133,0.5887426236949614,0.4920562868815252,0.25170687300864814,0.6441281138790036,0.35936030103480715,0.34148635936030103,1,71.75,233.0,31.25,75.625,22.0,1.6,4.74,33.5,116.0,7.215999999999999,4.273999999999999,4.5280000000000005
Rakeem Boyd - 40492,2020,0.08633533515404318,0.034571096,-0.051764238852964384,-0.0064984346,0.029499924,0.06869678,3,0.7925556059918293,0.23059464366772583,0.5333635950975942,0.330458465728552,0.5610531093962778,0.5738972260118236,0.401305876443998,0.187422934648582,0.43033292231812575,0.8175215615070358,0.40807989105764864,0.7290059010440308,0.3822060826146164,0.6722650930549251,0.7023213472917615,0.7549567869852567,0.3969896519285042,0.6622765757290687,0.7299137539718565,0.1584203359055833,0.22060826146164322,0.2882433045846573,0.4058102587380844,0.3732362312243969,0.2709710218607016,0.3969896519285042,0.6622765757290687,1,71.375,213.0,32.5,76.5,16.0,1.542,4.55,36.1,125.8,7.036,4.2700000000000005,4.46
Jordan Scarlett - 39258,2018,0.02931524686271794,0.03277944,0.003464193421057391,0.014009509,0.029512843,0.04561737,3,0.7367226509305492,0.8579210167952792,0.5306400363141172,0.35678620063549704,0.914661824784385,0.1332423829013188,0.2812656956303365,0.19543773119605426,0.2657213316892725,0.8120744439400817,0.8275079437131184,0.5837494325919201,0.30957784838856106,0.825692237857467,0.21574874829312699,0.37112353838332485,0.5653809971777987,0.658513640639699,0.21697684975034046,0.8842487517022243,0.5901044030867,0.5097594189741262,0.9319110304130731,0.1301775147928994,0.23284189120488052,0.5653809971777987,0.658513640639699,1,70.625,208.0,30.375,72.375,21.0,1.54,4.47,30.0,116.0,7.37,4.63,4.486
Joey Iosefa - 9664,2014,0.006744863513005173,0.03169039,0.0249455254049178,0.02067418,0.032127514,0.041361738,1,0.8651838402178847,0.28960508397639584,0.12755333635950977,0.7063095778483885,0.13254652746255108,0.7180536607548886,0.8292315419387243,0.7928483353884094,0.6627620221948212,0.7280980481162052,0.22197004085338176,0.10349523377212891,0.501588742623695,0.11030413073082161,0.5311788802913063,0.6624300965937977,0.6199435559736595,0.4609595484477893,0.9269178393100318,0.45301861098502044,0.27371765773944623,0.8247843849296413,0.2746255106672719,0.8206645425580337,0.9161159125571937,0.6199435559736595,0.4609595484477893,0,71.75,247.0,31.75,76.0,30.0,1.77,5.02,31.5,110.0,7.24,4.33,4.518
Ryquell Armstead - 45810,2018,0.018488603102530865,0.03080374,0.012315136922035785,-0.036087465,0.024273496,0.0625399,4,0.8479346345891966,0.336359509759419,0.5156604630049932,0.7303676804357694,0.5247389922832502,0.20463847203274216,0.23053741838272224,0.22318125770653513,0.27373612823674476,0.8887880163413527,0.4280526554698139,0.4943259192010894,0.8928733545165684,0.7330912392192465,0.21574874829312699,0.25826131164209454,0.5653809971777987,0.658513640639699,0.4802541988197912,0.3504312301407172,0.45211075805719475,0.5574216976849751,0.2401270994098956,0.22940373236231223,0.1942043721403152,0.5653809971777987,0.658513640639699,0,71.25,220.0,30.625,72.75,22.0,1.53,4.45,30.0,114.0,7.02,4.29,4.56
Snoop Conner - 99163,2021,0.09432005584771529,0.026858244,-0.06746181175644293,0.02524275,0.046416573,0.08885204,3,0.6672719019518838,0.53109396277803,0.7662278710848842,0.94416704493872,0.7135724012709941,0.5375170532060027,0.7518834756403817,0.6405672009864365,0.6621454993834772,0.6536541080344984,0.4952337721289151,0.6854289605083976,0.9251021334543804,0.9600544711756696,0.5234410559854347,0.8190137264870361,0.7102539981185324,0.7704609595484478,0.7299137539718565,0.6155242850658194,0.7476168860644575,0.8783477076713573,0.398093508851566,0.6244879380974055,0.46009150991357395,0.7102539981185324,0.7704609595484478,1,70.125,222.0,30.25,73.625,25.0,1.58,4.59,29.5,118.0,7.114,4.337999999999999,4.6
Rico Dowdle - 40693,2019,0.4393506163080171,0.026567034,-0.4127835818846658,0.0066281217,0.035880983,0.087660834,4,0.6981389014979573,0.5683159328188834,0.4802541988197912,0.4144348615524285,0.6364049024058103,0.6343792633015006,0.05826217980914113,0.05795314426633785,0.11528976572133169,0.6704493871992737,0.6368588288697231,0.6146164321379937,0.3917385383567862,0.572401270994099,0.7651342740100137,0.12201321809862735,0.13452492944496708,0.21730950141110067,0.6177939173853836,0.4634589196550159,0.13935542442124377,0.5365410803449842,0.5896504766227871,0.4528903049613109,0.0920183019827148,0.13452492944496708,0.21730950141110067,1,71.25,213.0,31.375,75.625,16.0,1.53,4.54,38.0,127.0,7.037999999999999,4.212,4.62
John Kelly - 34761,2017,0.03742921823454481,0.023018267,-0.014410951228862816,-0.032257844,0.027966518,0.07714977,3,0.7067635043123014,0.8311393554244212,0.4507489786654562,0.5043123014071721,0.7439854743531548,0.4811277853569804,0.8598694123556002,0.8810110974106042,0.8717632552404438,0.8406718111665911,0.8016341352700862,0.758057194734453,0.46709033136631867,0.8924194280526555,0.7537551206190259,0.8795119471276055,0.5653809971777987,0.658513640639699,0.3200181570585565,0.8688152519291875,0.22877893781207445,0.42941443486155245,0.4117113027689514,0.023668639053254437,0.6898830706659889,0.5653809971777987,0.658513640639699,1,69.875,216.0,31.375,76.0,15.0,1.562,4.548,35.0,120.0,7.13,4.51,4.56
Lavon Coleman - 45861,2017,0.02422198064922673,0.020206526,-0.004015454727405134,0.020206526,0.038274832,0.074327976,4,0.6173399909214707,0.7753064003631411,0.8202451202905129,0.26509305492510216,0.7458011802088061,0.4897680763983629,0.5891511803114013,0.5604192355117139,0.5345252774352651,0.6817975487970949,0.9192010894235134,0.9196550158874263,0.6000907852927826,0.9169314571039492,0.7082385070550751,0.8673106253177427,0.5653809971777987,0.658513640639699,0.1979119382660009,0.34316840671811166,0.5846572855197458,0.0,0.15433499773036768,0.30086481565771506,0.10625317742755465,0.5653809971777987,0.658513640639699,1,70.75,215.0,30.5,73.25,23.0,1.56,4.65,33.0,120.0,7.064,4.308,4.5120000000000005
Scottie Phillips - 83711,2019,0.03719917829242795,0.02008781,-0.01711136805919259,0.0067297933,0.022657732,0.039538592,2,0.8311393554244212,0.23241034952337722,0.5687698592827962,0.7753064003631411,0.5851112119836587,0.3706230104592997,0.143646408839779,0.27311960542540076,0.19790382244143034,0.746255106672719,0.18837948252383113,0.7548797094870631,0.7984566500226963,0.5778483885610531,0.2872098315885298,0.11184544992374174,0.187206020696143,0.18814675446848542,0.8874262369496142,0.3672265093054925,0.32637312755333636,0.6886064457557876,0.566500226963232,0.5584888484296768,0.35027961362480936,0.187206020696143,0.18814675446848542,1,68.0,209.0,29.375,70.25,29.0,1.55,4.56,30.0,114.0,7.4,4.53,4.52
Jawhar Jordan - 99595,2023,0.04849094434425593,0.014544632,-0.03394631205842257,-0.0036036188,0.021117065,0.05513608,3,0.7435315478892419,0.5292782569223786,0.3949160236041761,0.3454380390376759,0.4888788016341353,0.7730786721236926,0.3309894525364139,0.10789149198520345,0.4192355117139334,0.8157058556513844,0.5138447571493419,0.7557875624148888,0.7258284157966409,0.5347253744893328,0.7132453345471097,0.24250127097102187,0.5653809971777987,0.658513640639699,0.08352246935996369,0.5456196096232411,0.047208352246935995,0.0,0.2401270994098956,0.6772872098315885,0.5155058464667006,0.5653809971777987,0.658513640639699,1,69.5,193.0,30.125,71.0,14.8,1.54,4.56,34.4,121.0,7.031999999999999,4.290000000000001,4.48
Brian Herrien - 41129,2019,0.08263408005068333,0.014164938,-0.06846914239058526,-0.061218422,-0.00055794866,0.027061533,4,0.43213799364502953,0.2982296867907399,0.7067635043123014,0.5823876532001816,0.7212891511575125,0.3974533879035925,0.7378201908588649,0.9099876695437731,0.8649815043156597,0.5306400363141172,0.289151157512483,0.9373581479800273,0.5787562414888788,0.6386745347253745,0.6326809285389167,0.7890188103711235,0.5653809971777987,0.658513640639699,0.46799818429414436,0.33227417158420336,0.28370403994552884,0.289151157512483,0.7825692237857467,0.14474283113336367,0.646670055922725,0.5653809971777987,0.658513640639699,1,71.125,209.0,29.75,73.75,18.0,1.56,4.62,38.5,126.0,7.12,4.4,4.54
Rushel Shell - 12053,2016,0.027147985350974527,0.009691332,-0.017456653815396753,0.0072255386,0.012561229,0.026506616,3,0.8669995460735361,0.3958238765320018,0.3645029505220154,0.5692237857467091,0.1230140717203813,0.4943155979990905,0.2531391260673029,0.2311960542540074,0.2885326757090012,0.8039037675896504,0.4507489786654562,0.37948252383113934,0.45301861098502044,0.20018157058556513,0.406463359126081,0.6278596847991865,0.5437441204139228,0.47412982126058323,0.8588288697231049,0.35497049477984566,0.46391284611892875,0.7026781661370858,0.10122560145256468,0.6322257624032772,0.20538891713268936,0.5437441204139228,0.47412982126058323,1,69.63,227.0,30.0,71.38,21.0,1.67,4.74,32.5,114.4,7.154000000000001,4.338,4.522
Kenny Hilliard - 9668,2014,0.045308892454613,0.009637706,-0.03567118647288159,-0.09643447,-0.007644996,0.028280629,1,0.5946436677258284,0.3082160689968225,0.17113027689514299,0.8538356786200636,0.25692237857467093,0.7298772169167803,0.7790055248618785,0.7120838471023427,0.6750924784217016,0.47299137539718566,0.23467998184294145,0.13118474807081254,0.6563776668179755,0.19155696777122105,0.5448338643604915,0.5866802236908999,0.4901222953904045,0.47318908748824084,0.7825692237857467,0.4820699046754426,0.3377212891511575,0.9001361779391739,0.45528824330458467,0.8279472007282658,0.8917132689374683,0.4901222953904045,0.47318908748824084,1,71.625,226.0,31.25,76.25,21.2,1.72,4.83,27.0,111.0,7.17,4.4,4.561999999999999
Devine Redding - 45841,2016,0.02045428595464277,0.0014194488,-0.019034837195235965,-0.0037794928,0.00040203636,0.0044303183,3,0.908760780753518,0.19473445301861098,0.6050839763958239,0.3663186563776668,0.11892873354516569,0.5152341973624375,0.4108488196885987,0.38964241676942046,0.41676942046855736,0.9491602360417613,0.3082160689968225,0.44620971402632775,0.33000453926463913,0.2800726282342261,0.5375512061902594,0.6639552618200305,0.5653809971777987,0.658513640639699,0.08352246935996369,0.18883340898774398,0.7326373127553336,0.48570131638674535,0.07489786654561961,0.4988620846609012,0.20081342145399084,0.5653809971777987,0.658513640639699,1,68.25,205.0,29.25,71.25,16.0,1.6,4.76,30.5,116.0,7.18,4.46,4.4879999999999995
Tony Jones - 40498,2019,0.03334613392609019,-0.0002786594,-0.03362479332382638,-0.018419111,0.00072369387,0.021195874,3,0.5973672265093055,0.20608261461643212,0.7970948706309577,0.6291420789832047,0.5034044484793464,0.5306957708049114,0.2551481667503767,0.2281134401972873,0.3286066584463625,0.7094870630957785,0.5029505220154336,0.740354062641852,0.6758965047662279,0.7725828415796641,0.7965407373691398,0.6004067107269955,0.5126999059266227,0.4628410159924741,0.38039037675896503,0.06899682251475261,0.7312755333635951,0.631411711302769,0.2401270994098956,0.2212107419208011,0.23741738688357905,0.5126999059266227,0.4628410159924741,1,70.5,220.0,30.625,74.125,13.0,1.58,4.68,32.5,119.0,7.18,4.21,4.65
Justin Henderson - 78560,2020,0.09585097430216669,-0.007819152,-0.10367012673931716,-0.019115059,-0.000696563,0.029817916,3,0.640036314117113,0.460281434407626,0.3867453472537449,0.392192464820699,0.4784384929641398,0.47658026375625284,0.520843797086891,0.5450061652281134,0.5468557336621455,0.8334089877439855,0.4979573309123922,0.44620971402632775,0.8206990467544257,0.7417158420335905,0.6668183887118798,0.7447890188103711,0.5653809971777987,0.658513640639699,0.08352246935996369,0.3109396277802996,0.16568315932818883,0.0,0.28778937812074445,0.432407828857533,0.35841382816471784,0.5653809971777987,0.658513640639699,0,67.75,220.0,30.875,72.5,23.6,1.59,4.622,33.4,118.0,7.208,4.3020000000000005,4.65
Isaih Pacheco - 83747,2021,0.30213558415587843,-0.013428618,-0.31556420235600174,-0.033497043,-0.014922174,-0.0050813006,4,0.837948252383114,0.15024965955515207,0.224239673172946,0.306854289605084,0.5374489332728098,0.30013642564802184,0.8302360622802611,0.7638717632552404,0.7533908754623921,0.7948252383113935,0.2578302315024966,0.2233318202451203,0.3554244212437585,0.5483431684067182,0.514792899408284,0.8144382308083375,0.7704609595484478,0.7253057384760113,0.8538356786200636,0.12755333635950977,0.3141171130276895,0.45120290512936906,0.566500226963232,0.22940373236231223,0.6725978647686833,0.7704609595484478,0.7253057384760113,1,70.375,216.0,30.5,73.875,21.4,1.55,4.37,33.0,118.0,7.037999999999999,4.2219999999999995,4.53
Braylon Heard - 10293,2014,0.06128945257629677,-0.014315007,-0.07560445983077808,-0.05047132,-0.027996933,-0.012845188,1,0.4702678166137086,0.135724012709941,0.21516114389468907,0.7103949160236042,0.10894235133908307,0.30877671668940426,0.0045203415369161224,0.030826140567200986,0.005548705302096177,0.37675896504766226,0.11257376305038584,0.15978211529732184,0.5034044484793464,0.09305492510213345,0.22303140646335912,0.0035587188612099642,0.03198494825964252,0.005644402634054563,0.6849750340444848,0.25102133454380393,0.3881071266454834,0.8261461643213799,0.22696323195642307,0.5207100591715976,0.015251652262328419,0.03198494825964252,0.005644402634054563,1,69.625,198.0,30.25,72.25,19.0,1.63,4.63,30.5,116.0,7.19,4.4,4.446
DeVeon Smith - 45671,2016,0.055237007529407314,-0.023031348,-0.07826835589197235,-0.065580994,-0.033870105,-0.0049750144,3,0.8828869723104857,0.6976849750340445,0.4761688606445756,0.5873808443032229,0.5211075805719474,0.3005911778080946,0.4721245605223506,0.37731196054254007,0.5252774352651048,0.8157058556513844,0.6908760780753518,0.6246028143440763,0.5188379482523832,0.4117113027689514,0.38416021847974513,0.7773258769700051,0.5531514581373471,0.748824082784572,0.8447571493418067,0.6286881525192919,0.28778937812074445,0.48660916931457104,0.6545619609623241,0.3987255348202094,0.28215556685307575,0.5531514581373471,0.748824082784572,1,70.88,223.0,29.5,72.13,22.0,1.6320000000000001,4.7379999999999995,29.0,108.0,7.3,4.56,4.57
