ID.x,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Thomas Rawls - 9993,1,0.9659555152065366,0.40444847934634587,0.6713572401270994,0.6132546527462551,0.5388107126645484,0.5334242837653479,0.9110999497739829,0.689272503082614,0.8600493218249076,0.8887880163413527,0.30730821606899683,0.48660916931457104,0.4212437585111212,0.3831139355424421,0.3800637232589895,0.7885104219623793,0.45719661335841955,0.6904985888993415,0.9818429414434862,0.5860190649114844,0.8002723558783477,0.7725828415796641,0.7135724012709941,0.7050523441055986,0.9608540925266904,0.45719661335841955,0.6904985888993415,0,69.0,215.0,30.75,73.875,15.0,1.69,4.65,35.5,116.0,7.138,4.298,4.534000000000001
Todd Gurley - 9443,1,0.7734906945074898,0.9010440308669996,0.9900136177939174,0.9005901044030867,0.9287335451656832,0.504774897680764,0.8990457056755399,0.7940813810110974,0.8575832305795315,0.625510667271902,0.7966409441670449,0.9686790739900136,0.7371765773944621,0.811166591012256,0.35912608101957216,0.762582613116421,0.6227657572906867,0.6886171213546566,0.8842487517022243,0.9391738538356786,0.9918293236495688,0.9296413980935089,0.9532455742169769,0.6827492034592626,0.9542450432130147,0.6227657572906867,0.6886171213546566,1,72.625,222.0,31.5,76.375,17.0,1.552,4.474,37.7,124.6,7.062,4.2700000000000005,4.52
Tony Jones - 40498,3,0.5973672265093055,0.20608261461643212,0.7970948706309577,0.6291420789832047,0.5034044484793464,0.5306957708049114,0.2551481667503767,0.2281134401972873,0.3286066584463625,0.7094870630957785,0.5029505220154336,0.740354062641852,0.6758965047662279,0.7725828415796641,0.7965407373691398,0.6004067107269955,0.5126999059266227,0.4628410159924741,0.38039037675896503,0.06899682251475261,0.7312755333635951,0.631411711302769,0.2401270994098956,0.2212107419208011,0.23741738688357905,0.5126999059266227,0.4628410159924741,1,70.5,220.0,30.625,74.125,13.0,1.58,4.68,32.5,119.0,7.18,4.21,4.65
Tony Pollard - 27126,1,0.5152065365410804,0.9518837948252383,0.938266000907853,0.9155696777122107,0.8365864729913755,0.9236016371077762,0.9628327473631341,0.9790382244143033,0.9241676942046856,0.41034952337721287,0.8801634135270087,0.8406718111665911,0.7716749886518384,0.6672719019518838,0.834319526627219,0.8845958312150483,0.9360301034807149,0.8071495766698025,0.716749886518384,0.9709487063095779,0.952791647753064,0.9418974126191557,0.8983204720835225,0.948111060537096,0.9847483477376716,0.9360301034807149,0.8071495766698025,0,71.625,210.0,30.0,73.75,13.0,1.59,4.52,35.0,121.0,7.036,4.326,4.4719999999999995
Torrance Burgess - 163031,2,0.6118928733545166,0.9732183386291421,0.8892419428052656,0.20971402632773492,0.5633227417158421,0.9722601182355616,0.8633852335509794,0.8569667077681874,0.7885326757090012,0.6300499319110304,0.9795733091239219,0.8161597821152973,0.23604176123468,0.4593735814798003,0.9763313609467456,0.8179969496695475,0.8184383819379115,0.742238946378175,0.5810258738084431,0.9078529278256923,0.8906037221970041,0.283250113481616,0.6677258284157966,0.9353664087391899,0.8546009150991357,0.8184383819379115,0.742238946378175,0,69.85,205.2,30.075,72.4,15.8,1.546,4.5520000000000005,33.2,118.4,7.042,4.311999999999999,4.4719999999999995
Tra Carson - 11104,2,0.929187471629596,0.4230594643667726,0.6055379028597367,0.3808443032228779,0.3100317748524739,0.4038199181446112,0.7257659467604219,0.49445129469790383,0.5573366214549939,0.9373581479800273,0.3427144802541988,0.47662278710848843,0.34589196550158874,0.26600090785292785,0.41920801092398724,0.8912048805287239,0.7074317968015051,0.8043273753527752,0.8842487517022243,0.5651384475714935,0.7081252837040399,0.5038583749432592,0.45528824330458467,0.432407828857533,0.07930859176410777,0.7074317968015051,0.8043273753527752,1,71.25,227.0,31.5,76.375,19.0,1.56,4.561999999999999,31.8,116.8,7.122,4.264,4.522
Travis Etienne - 57185,4,0.911484339536995,0.9337267362687245,0.9092147072174308,0.9809350885156605,0.9782115297321834,0.8599363346975898,0.9789050728277248,0.9488286066584464,0.967940813810111,0.8797094870630958,0.9809350885156605,0.9164775306400363,0.976395823876532,0.9768497503404449,0.9230769230769231,0.9944077275038129,0.9962370649106302,0.993414863593603,0.8406718111665911,0.867453472537449,0.8125283704039945,0.9641398093508852,0.9428052655469814,0.4451524806554392,0.6649720386375191,0.9962370649106302,0.993414863593603,1,70.125,215.0,30.125,73.125,19.4,1.544,4.540000000000001,35.1,120.2,7.112,4.358,4.44
Travis Homer - 45859,2,0.899682251475261,0.6096232410349524,0.8206990467544257,0.42033590558329553,0.9432591920108943,0.684856753069577,0.4229030637870417,0.28236744759556104,0.4161528976572133,0.7771221062187925,0.5129369042215162,0.7943713118474807,0.44303222877893783,0.8465728551974581,0.5375512061902594,0.7559735638027453,0.6886171213546566,0.6698024459078081,0.9477984566500227,0.7017703132092601,0.7930095324557421,0.415796640944167,0.9609623241034952,0.7783340919435594,0.09659379766141332,0.6886171213546566,0.6698024459078081,1,70.375,201.0,31.5,75.5,17.0,1.53,4.48,39.5,130.0,7.07,4.31,4.464
Trayveon Williams - 45775,3,0.9568769859282796,0.4943259192010894,0.7303676804357694,0.7199273717657739,0.7939173853835678,0.5511596180081856,0.28578603716725265,0.04130702836004932,0.3637484586929716,0.9659555152065366,0.6395823876532002,0.876078075351793,0.6563776668179755,0.7644121652292328,0.5543923532089212,0.8825622775800712,0.5540921919096896,0.8645343367826905,0.9369042215161144,0.19972764412165228,0.2755333635950976,0.7603268270540172,0.5896504766227871,0.4528903049613109,0.021860701576004067,0.5540921919096896,0.8645343367826905,1,68.125,206.0,30.375,74.125,19.0,1.55,4.51,33.0,121.0,7.44,4.44,4.494000000000001
Tre Madden - 11286,1,0.5587834770767136,0.12256014525646845,0.6227871084884249,0.7689514298683613,0.418974126191557,0.8040018190086403,0.6931190356604722,0.6942046855733662,0.623921085080148,0.442578302315025,0.10258738084430322,0.4389468906037222,0.560599182932365,0.29641398093508853,0.6404187528447883,0.4936451448906965,0.4628410159924741,0.42897460018814676,0.7553336359509759,0.23104857013163868,0.7657739446209714,0.8601906491148434,0.6236949614162506,0.8730086481565772,0.8362989323843416,0.4628410159924741,0.42897460018814676,1,72.25,223.0,29.75,72.875,24.0,1.5639999999999998,4.544,34.1,119.2,7.124,4.322,4.514
Tre Stewart - 160817,1,0.9950068088969587,0.8325011348161597,0.8869723104857014,0.9614162505674081,0.9155696777122107,0.7180536607548886,0.6499246609743847,0.04808877928483354,0.6541307028360049,0.9750340444847935,0.699046754425783,0.752156150703586,0.8883340898774399,0.7852927825692237,0.5311788802913063,0.6659888154550077,0.04891815616180621,0.4524929444967074,0.9972764412165229,0.8974126191556968,0.9260099863822061,0.9723104857013164,0.9455288243304585,0.8206645425580337,0.5277071682765633,0.04891815616180621,0.4524929444967074,0,70.475,211.8,30.9,75.05,20.2,1.5399999999999998,4.5280000000000005,36.2,124.0,7.1,4.268,4.502
Tre Wisner - 176190,1,0.9754879709487063,0.7389922832501135,0.4126191556967771,0.1861098502042669,0.6032682705401725,0.7335152341973624,0.958312405826218,0.8680641183723797,0.9463625154130703,0.9133000453926464,0.5978211529732184,0.29051293690422153,0.14298683613254654,0.4380390376758965,0.5502958579881657,0.8754448398576512,0.7253057384760113,0.8466603951081844,0.9859282796187018,0.837948252383114,0.6150703586019065,0.3822060826146164,0.7562414888788016,0.8297678652708238,0.9827147941026945,0.7253057384760113,0.8466603951081844,1,69.7,209.8,31.175,75.1,16.4,1.548,4.542,34.9,120.2,7.087999999999999,4.2780000000000005,4.505999999999999
TreVeyon Henderson - 145059,4,0.8592827961870178,0.669541534271448,0.8356786200635498,0.8788016341352701,0.899682251475261,0.7062301045929968,0.9563033651431442,0.8637484586929717,0.937731196054254,0.8179754879709487,0.7571493418066273,0.9010440308669996,0.8329550612800726,0.9178393100317749,0.7328174783796085,0.9639044229791561,0.8711194731890874,0.949200376293509,0.8374943259192011,0.3536087153881071,0.7067635043123014,0.843849296413981,0.560599182932365,0.2862994993172508,0.28622267412303,0.8711194731890874,0.949200376293509,1,70.125,202.0,30.75,76.125,20.0,1.52,4.43,38.5,128.0,6.892,4.258,4.48
Trent Battle - 144683,1,0.21561507035860192,0.9650476622787109,0.3613254652746255,0.5796640944167045,0.5388107126645484,0.17007730786721237,0.06127574083375188,0.29901356350184954,0.10110974106041924,0.19064911484339536,0.9123921924648207,0.25238311393554247,0.39536995006808895,0.3831139355424421,0.1338188438780155,0.045754956786985254,0.20225776105362184,0.08936970837253057,0.38039037675896503,0.9791193826600091,0.554698138901498,0.7503404448479346,0.7135724012709941,0.3568502503413746,0.2180986273512964,0.20225776105362184,0.08936970837253057,1,70.875,216.6,31.0,74.125,21.2,1.592,4.561999999999999,33.9,118.4,7.144,4.345999999999999,4.504
Trent Howland - 144833,2,0.33499773036768044,0.6940535633227417,0.6890603722197004,0.2224239673172946,0.802088061733999,0.10641200545702592,0.21848317428427927,0.4870530209617756,0.21393341553637485,0.3822060826146164,0.9160236041761235,0.8992283250113482,0.18338629142078983,0.7063095778483885,0.1024123805188894,0.22419928825622776,0.5653809971777987,0.658513640639699,0.33499773036768044,0.1879255560599183,0.2637312755333636,0.415796640944167,0.8216068996822514,0.22940373236231223,0.3467208947635994,0.5653809971777987,0.658513640639699,1,70.025,211.6,30.9,74.325,18.4,1.564,4.566000000000001,33.3,120.2,7.1739999999999995,4.362,4.5360000000000005
Treshaun Ward - 99619,4,0.6273263731275533,0.8797094870630958,0.8810712664548344,0.6359509759418974,0.769859282796187,0.7748976807639836,0.7875439477649422,0.6023427866831073,0.6954377311960542,0.6300499319110304,0.9069450748978666,0.9614162505674081,0.7589650476622787,0.7526100771674988,0.8552571688666363,0.8103711235383834,0.8043273753527752,0.735653809971778,0.7081252837040399,0.8102587380844303,0.5705855651384476,0.44121652292328645,0.64593735814798,0.30086481565771506,0.4824605998983223,0.8043273753527752,0.735653809971778,1,71.025,212.2,30.875,74.475,21.6,1.5539999999999998,4.468,36.5,124.6,7.074000000000001,4.182,4.504
Trestan Ebner - 57159,4,0.5301861098502043,0.9900136177939174,0.8365864729913755,0.23150249659555153,0.5510667271901952,0.9636198271941792,0.9768960321446509,0.9833538840937115,0.966707768187423,0.7330912392192465,0.9854743531547889,0.929187471629596,0.5329096686336814,0.813890149795733,0.9808830223031406,0.9552618200305033,0.9651928504233303,0.9388523047977423,0.4802541988197912,0.9668633681343622,0.4180662732637313,0.24738992283250114,0.1257376305038584,0.9103322712790168,0.974580579562786,0.9651928504233303,0.9388523047977423,1,70.75,206.0,29.75,72.5,19.8,1.59,4.43,30.0,114.8,7.244,4.460000000000001,4.5
Trevor Etienne - 157730,3,0.775760326827054,0.9192010894235134,0.8179754879709487,0.8125283704039945,0.9024058102587381,0.6571168713051387,0.9060773480662984,0.8101109741060419,0.872996300863132,0.6536541080344984,0.8393100317748525,0.7621425329096686,0.7458011802088061,0.8506581933726737,0.6709148839326354,0.8556176919166243,0.7779868297271872,0.8080903104421449,0.873354516568316,0.9450748978665456,0.7548797094870631,0.802088061733999,0.8747162959600545,0.539827036868457,0.9100152516522624,0.7779868297271872,0.8080903104421449,1,68.75,198.0,29.25,70.5,15.0,1.51,4.42,35.0,124.0,6.897999999999999,4.242,4.47
Trey Benson - 131705,2,0.8806173399909215,0.9895596913300045,0.8515660463004994,0.9083068542896051,0.9396277802995915,0.800818553888131,0.39276745354093423,0.08631319358816276,0.4001233045622688,0.7571493418066273,0.9909214707217431,0.8384021788470268,0.8915115751248298,0.9310031774852474,0.6923076923076923,0.3797661413319776,0.12605832549388524,0.3396048918156162,0.9359963685882887,0.9541534271448026,0.7998184294144348,0.8592827961870178,0.8965047662278711,0.8466090122894857,0.47839349262836806,0.12605832549388524,0.3396048918156162,1,72.25,216.0,31.5,76.375,18.2,1.52,4.39,33.5,122.0,7.0840000000000005,4.36,4.48
Trey Ragas - 42174,4,0.8642759872900591,0.9110304130730822,0.9246482069904676,0.873354516568316,0.9741261915569678,0.6271032287403365,0.8513309894525364,0.6300863131935882,0.8014796547472256,0.8797094870630958,0.8915115751248298,0.8533817521561508,0.9110304130730822,0.970494779845665,0.7906235776058261,0.9156075241484494,0.8438381937911571,0.8777046095954845,0.8660916931457104,0.8588288697231049,0.9182932364956877,0.6790739900136178,0.9664094416704494,0.27401001365498406,0.4199288256227758,0.8438381937911571,0.8777046095954845,0,70.125,218.0,29.75,73.0,20.4,1.534,4.574,35.2,119.8,7.0920000000000005,4.2700000000000005,4.59
Trey Sermon - 57372,4,0.7262823422605538,0.9246482069904676,0.9473445301861099,0.7566954153427145,0.8842487517022243,0.690768531150523,0.8221998995479658,0.4753390875462392,0.7299630086313194,0.7721289151157512,0.8865183840217885,0.9668633681343622,0.8211529732183386,0.8692691783931004,0.591715976331361,0.8815455007625826,0.5268109125117592,0.819379115710254,0.5170222423967318,0.9310031774852474,0.8774398547435316,0.6005447117566954,0.8179754879709487,0.7478379608557123,0.5394001016776817,0.5268109125117592,0.819379115710254,1,72.375,215.0,33.375,77.125,16.8,1.542,4.52,34.9,124.2,7.102000000000001,4.258,4.53
Trey Williams - 9717,1,0.53109396277803,0.8393100317748525,0.9273717657739446,0.9559691330004539,0.135724012709941,0.4943155979990905,0.9050728277247614,0.8514180024660912,0.8723797780517879,0.41942805265546984,0.710848842487517,0.8206990467544257,0.8710848842487517,0.112119836586473,0.3522985889849795,0.7742755465175394,0.6989651928504234,0.7102539981185324,0.7299137539718565,0.9042215161143895,0.9491602360417613,0.9677712210621879,0.28279618701770315,0.6772872098315885,0.9567869852567361,0.6989651928504234,0.7102539981185324,1,67.5,195.0,29.875,71.625,18.0,1.61,4.49,33.5,119.0,6.84,4.12,4.484
Turbo Richard - 190199,1,0.3136631865637767,0.7807535179300953,0.6559237403540626,0.41125737630503856,0.35179300953245574,0.9554342883128695,0.6584630838774486,0.5110974106041923,0.6270036991368682,0.2705401724920563,0.6318656377666818,0.47208352246936,0.2823422605537903,0.2505674080798911,0.9057806099226218,0.45856634468734114,0.5653809971777987,0.658513640639699,0.53109396277803,0.8642759872900591,0.7880163413527008,0.6364049024058103,0.566500226963232,0.9690487027765134,0.8174885612608033,0.5653809971777987,0.658513640639699,1,70.2,207.2,30.5,74.45,19.6,1.508,4.4079999999999995,33.9,120.6,7.1819999999999995,4.29,4.497999999999999
Ty Chandler - 62942,5,0.7648660916931457,0.36359509759418973,0.5551520653654108,0.46709033136631867,0.5224693599636859,0.819918144611187,0.844299347061778,0.7546239210850801,0.8051787916152897,0.8179754879709487,0.6477530640036314,0.7380844303222878,0.7117566954153427,0.7852927825692237,0.8761948111060537,0.8632435180477885,0.9200376293508937,0.8212605832549389,0.6622787108488425,0.212437585111212,0.42351339083068545,0.38266000907852926,0.31638674534725375,0.48384160218479744,0.3162175902389425,0.9200376293508937,0.8212605832549389,1,71.25,204.0,32.125,75.625,20.4,1.55,4.38,31.0,121.0,7.112,4.296000000000001,4.42
Ty Son Lawton - 78578,3,0.8356786200635498,0.36177939173853835,0.4920562868815252,0.7448933272809805,0.3177485247389923,0.41246020918599363,0.9010547463586137,0.7484586929716399,0.7373612823674476,0.746255106672719,0.47571493418066274,0.5120290512936905,0.8588288697231049,0.32546527462551067,0.514792899408284,0.6659888154550077,0.6970837253057385,0.7017873941674506,0.8896958692691784,0.2029051293690422,0.47798456650022697,0.6867907399001362,0.36768043576940534,0.14110150204824762,0.5277071682765633,0.6970837253057385,0.7017873941674506,0,72.65,245.4,31.95,76.475,18.6,1.6320000000000001,4.682,33.0,116.6,7.056,4.318,4.576
Tyjae Spears - 97195,4,0.6976849750340445,0.9832047208352247,0.8492964139809351,0.784384929641398,0.9786654561960962,0.9376989540700318,0.9231541938724259,0.8914919852034525,0.9580764488286067,0.9223785746709033,0.9813890149795733,0.9477984566500227,0.8361325465274626,0.9627780299591466,0.9904415111515703,0.9679715302491103,0.5653809971777987,0.658513640639699,0.1307308216068997,0.9605083976395824,0.42941443486155245,0.5787562414888788,0.9745801180208806,0.837050523441056,0.8601931875953228,0.5653809971777987,0.658513640639699,0,69.625,201.0,30.75,74.125,18.0,1.534,4.497999999999999,39.0,125.0,6.981999999999999,4.232,4.47
Tyler Allgeier - 83639,2,0.9682251475261008,0.8724466636404903,0.8769859282796187,0.9536995006808897,0.9736722650930549,0.7030468394724875,0.9914615770969362,0.9266337854500617,0.9870530209617756,0.9714026327734907,0.8088969586926917,0.8874262369496142,0.8765320018157059,0.9541534271448026,0.6103777878925808,0.9781392984239959,0.8626528692380057,0.9651928504233303,0.9269178393100318,0.9010440308669996,0.7880163413527008,0.9632319564230595,0.9682251475261008,0.7373691397360036,0.9913573970513472,0.8626528692380057,0.9651928504233303,1,70.75,224.0,31.5,74.5,19.0,1.59,4.6,33.0,120.0,7.023999999999999,4.286,4.5
Tyler Badie - 83714,4,0.7948252383113935,0.5342714480254199,0.6059918293236496,0.5882886972310486,0.3250113481615978,0.9167803547066848,0.9648417880462079,0.9660912453760789,0.9469790382244143,0.9677712210621879,0.5660463004993191,0.6563776668179755,0.8406718111665911,0.5860190649114844,0.9517523896222121,0.9776309100152516,0.9567262464722484,0.9642521166509878,0.44212437585111214,0.4820699046754426,0.6504766227871085,0.3890149795733091,0.15796640944167045,0.8525261720527992,0.929334011184545,0.9567262464722484,0.9642521166509878,1,68.0,197.0,29.375,71.375,17.8,1.54,4.45,33.5,121.0,6.974000000000001,4.284,4.43
